RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2171960,07/04/2017,6:50 a.m.,martes,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Calle 38  Sur Carrera 50,LAS VEGAS,Urbana,
2171960,07/04/2017,6:50 a.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Calle 38  Sur Carrera 50,LAS VEGAS,Urbana,
2171942,07/04/2017,9:30 p.m.,martes,BUS,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 39 E Calle 45 C Sur,LAS ANTILLAS,Urbana,
2171942,07/04/2017,9:30 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 39 E Calle 45 C Sur,LAS ANTILLAS,Urbana,
2171961,07/04/2017,7:50 a.m.,martes,BUS,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 21  Sur Carrera 43 A,ZU├æIGA,Urbana,"(6.18399286, -75.579597643)"
2171961,07/04/2017,7:50 a.m.,martes,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 21  Sur Carrera 43 A,ZU├æIGA,Urbana,"(6.18399286, -75.579597643)"
2171949,07/04/2017,5:45 p.m.,martes,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Calle 38  Sur Carrera 35,MESA,Urbana,"(6.167045877, -75.583168417)"
2171970,07/04/2017,6:20 p.m.,martes,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Calle 39  Sur Carrera 48,LAS VEGAS,Urbana,"(6.17373153, -75.596883967)"
2171954,07/04/2017,8:00 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 39  Sur Carrera 40,ZONA CENTRO,Urbana,"(6.167409609, -75.586720978)"
2171954,07/04/2017,8:00 p.m.,martes,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 39  Sur Carrera 40,ZONA CENTRO,Urbana,"(6.167409609, -75.586720978)"
2171975,07/04/2017,10:00 a.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Carrera 43 A Calle 35  Sur,ZONA CENTRO,Urbana,"(6.172381022, -75.58730875)"
2171920,07/03/2017,6:30 p.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Calle 36 D Sur Carrera 27 A,VEREDA EL ESCOBERO,Urbana,"(6.164831751, -75.574234965)"
2171950,07/03/2017,9:10 a.m.,lunes,CAMPERO,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Otra,Tramo 375 Kilometro  2,VEREDA PANTANILLO,Rural,
2171950,07/03/2017,9:10 a.m.,lunes,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Otra,Tramo 375 Kilometro  2,VEREDA PANTANILLO,Rural,
2171948,07/03/2017,7:40 p.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,HERIDO,Choque,Semaforo en rojo,Calle 38  Sur Carrera 41,ZONA CENTRO,Urbana,"(6.169244976, -75.586588065)"
2171948,07/03/2017,7:40 p.m.,lunes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Semaforo en rojo,Calle 38  Sur Carrera 41,ZONA CENTRO,Urbana,"(6.169244976, -75.586588065)"
2171920,07/03/2017,6:30 p.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Calle 36 D Sur Carrera 27 A,VEREDA EL ESCOBERO,Urbana,"(6.164831751, -75.574234965)"
2171934,07/03/2017,9:20 p.m.,lunes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Otra,Carrera 50 Calle 39  Sur,LAS VEGAS,Urbana,
2171934,07/03/2017,9:20 p.m.,lunes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Otra,Carrera 50 Calle 39  Sur,LAS VEGAS,Urbana,
2171932,07/03/2017,2:40 a.m.,lunes,BICICLETA,N/A,Ciclista,Masculino,NO,N/A,HERIDO,Choque,Exceso de velocidad,Carrera 43 A Calle 37  Sur,ZONA CENTRO,Urbana,"(6.171024704, -75.588164697)"
2171932,07/03/2017,2:40 a.m.,lunes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Exceso de velocidad,Carrera 43 A Calle 37  Sur,ZONA CENTRO,Urbana,"(6.171024704, -75.588164697)"
2171929,07/02/2017,2:20 p.m.,domingo,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Otra,Carrera 49 Calle 43  Sur,LAS VEGAS,Urbana,"(6.160925818, -75.599980088)"
2171931,07/02/2017,2:35 p.m.,domingo,CAMPERO,PARTICULAR,Conductor,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Calle 38 A Sur Carrera 33,MESA,Urbana,"(6.165645413, -75.582548776)"
2171929,07/02/2017,2:20 p.m.,domingo,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,Otra,Carrera 49 Calle 43  Sur,LAS VEGAS,Urbana,"(6.160925818, -75.599980088)"
2171963,07/02/2017,6:15 p.m.,domingo,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,NO,N/A,HERIDO,Choque,No respetar pelacion de interseccion o giros,Calle 38  Sur Carrera 43,ZONA CENTRO,Urbana,"(6.170061667, -75.587839128)"
2171963,07/02/2017,6:15 p.m.,domingo,BICICLETA,N/A,Ciclista,Masculino,NO,N/A,HERIDO,Choque,No respetar pelacion de interseccion o giros,Calle 38  Sur Carrera 43,ZONA CENTRO,Urbana,"(6.170061667, -75.587839128)"
2171927,07/02/2017,2:00 p.m.,domingo,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Atropello,Otra,Carrera 42 Calle 40 DD Sur,EL DORADO,Urbana,"(6.166161402, -75.589772893)"
2171931,07/02/2017,2:35 p.m.,domingo,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Calle 38 A Sur Carrera 33,MESA,Urbana,"(6.165645413, -75.582548776)"
2171925,07/01/2017,4:40 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Tramo 12 Kilometro  14,VEREDA PALMAS,Rural,
2171925,07/01/2017,4:40 p.m.,sábado,MOTOCICLETA,OFICIAL,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Adelantar por la derecha,Tramo 12 Kilometro  14,VEREDA PALMAS,Rural,
2171925,07/01/2017,4:40 p.m.,sábado,MOTOCICLETA,OFICIAL,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Tramo 12 Kilometro  14,VEREDA PALMAS,Rural,
2171925,07/01/2017,4:40 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Adelantar por la derecha,Tramo 12 Kilometro  14,VEREDA PALMAS,Rural,
2171935,07/01/2017,9:10 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Transversal 32 C Sur Diagonal 3,LA MAGNOLIA,Urbana,"(6.175116463, -75.58238464)"
2171935,07/01/2017,9:10 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Desobedecer senales,Transversal 32 C Sur Diagonal 3,LA MAGNOLIA,Urbana,"(6.175116463, -75.58238464)"
2171928,07/01/2017,1:40 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Transitar entre vehiculos,Carrera 50 Calle 33  Sur,LAS VEGAS,Urbana,
2171928,07/01/2017,1:40 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Transitar entre vehiculos,Carrera 50 Calle 33  Sur,LAS VEGAS,Urbana,
2171926,07/01/2017,3:20 a.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Caida Ocupante,Embriaguez o droga,Calle 40  Sur Carrera 24 DD,EL SALADO,Urbana,"(6.148659703, -75.577240589)"
2171940,07/01/2017,1:25 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Transitar entre vehiculos,Tramo 12 Kilometro  11,VEREDA PALMAS,Rural,
2171936,07/01/2017,10:10 a.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Atropello,Otra,Calle 38  Sur Carrera 36  Sur,MESA,Urbana,"(6.167371692, -75.58367367)"
2171940,07/01/2017,1:25 p.m.,sábado,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Transitar entre vehiculos,Tramo 12 Kilometro  11,VEREDA PALMAS,Rural,
2171924,07/01/2017,2:00 p.m.,sábado,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 48 Calle 39 B Sur,LAS VEGAS,Urbana,"(6.170456638, -75.594830041)"
2171924,07/01/2017,2:00 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 48 Calle 39 B Sur,LAS VEGAS,Urbana,"(6.170456638, -75.594830041)"
2171933,07/01/2017,10:00 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,NO,N/A,HERIDO,Choque,Embriaguez o droga,Carrera 33 Calle 37  Sur,MANUEL URIBE ANGEL,Urbana,"(6.166905542, -75.581660758)"
2171933,07/01/2017,10:00 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,NO,N/A,HERIDO,Choque,Embriaguez o droga,Carrera 33 Calle 37  Sur,MANUEL URIBE ANGEL,Urbana,"(6.166905542, -75.581660758)"
2171930,07/01/2017,10:40 a.m.,sábado,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,HERIDO,Choque,No mantener distancia de seguridad,Carrera 48 Calle 50  Sur,LAS VEGAS,Urbana,
2171930,07/01/2017,10:40 a.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,HERIDO,Choque,No mantener distancia de seguridad,Carrera 48 Calle 50  Sur,LAS VEGAS,Urbana,
2172029,06/30/2017,10:20 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 28,LA MAGNOLIA,Urbana,"(6.165679454, -75.578340422)"
2171939,06/30/2017,5:00 p.m.,viernes,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 41 Calle 33 B Sur,ZONA CENTRO,Urbana,"(6.171618698, -75.585004401)"
2171915,06/30/2017,5:00 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Desobedecer senales,Calle 47  Sur Carrera 40,EL TRIANON,Urbana,"(6.15929595, -75.593774797)"
2171923,06/30/2017,7:40 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 43 A Calle 23  Sur,ZU├æIGA,Urbana,"(6.182555831, -75.580177931)"
2171915,06/30/2017,5:00 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Desobedecer senales,Calle 47  Sur Carrera 40,EL TRIANON,Urbana,"(6.15929595, -75.593774797)"
2171923,06/30/2017,7:40 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 43 A Calle 23  Sur,ZU├æIGA,Urbana,"(6.182555831, -75.580177931)"
2171944,06/30/2017,11:40 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,NO,N/A,HERIDO,Caida Ocupante,Adelantar cerrando,Calle 49  Sur Carrera 48,LAS CASITAS,Urbana,"(6.163238618, -75.602507178)"
2171944,06/30/2017,11:40 a.m.,viernes,CAMIONETA,PARTICULAR,Conductor,Femenino,NO,N/A,HERIDO,Caida Ocupante,Adelantar cerrando,Calle 49  Sur Carrera 48,LAS CASITAS,Urbana,"(6.163238618, -75.602507178)"
2171913,06/30/2017,1:45 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Diagonal 31 E Transversal 34 A Sur,LAS FLORES,Urbana,"(6.172689669, -75.578827286)"
2171913,06/30/2017,1:45 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Diagonal 31 E Transversal 34 A Sur,LAS FLORES,Urbana,"(6.172689669, -75.578827286)"
2171962,06/30/2017,3:30 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,Adelantar cerrando,Calle 36  Sur Carrera 27 A,EL CHOCHO,Urbana,"(6.167592229, -75.570654593)"
2171962,06/30/2017,3:30 p.m.,viernes,CAMIONETA,PUBLICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,Adelantar cerrando,Calle 36  Sur Carrera 27 A,EL CHOCHO,Urbana,"(6.167592229, -75.570654593)"
2171947,06/30/2017,8:30 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Diagonal 31 B Transversal 34 C Sur,LAS FLORES,Urbana,"(6.175671184, -75.579158179)"
2171947,06/30/2017,8:30 a.m.,viernes,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Diagonal 31 B Transversal 34 C Sur,LAS FLORES,Urbana,"(6.175671184, -75.579158179)"
2171947,06/30/2017,8:30 a.m.,viernes,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Diagonal 31 B Transversal 34 C Sur,LAS FLORES,Urbana,"(6.175671184, -75.579158179)"
2172029,06/30/2017,10:20 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 28,LA MAGNOLIA,Urbana,"(6.165679454, -75.578340422)"
2172029,06/30/2017,10:20 a.m.,viernes,CAMIONETA,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 28,LA MAGNOLIA,Urbana,"(6.165679454, -75.578340422)"
2171917,06/30/2017,1:20 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Poner en marcha un vehiculo sin precauci,Calle 38  Sur Carrera 39,ZONA CENTRO,Urbana,"(6.16839174, -75.585247797)"
2171917,06/30/2017,1:20 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Poner en marcha un vehiculo sin precauci,Calle 38  Sur Carrera 39,ZONA CENTRO,Urbana,"(6.16839174, -75.585247797)"
2171922,06/30/2017,6:30 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Semaforo en rojo,Transversal 31  Sur Carrera 43 A,SAN MARCOS,Urbana,"(6.176823564, -75.585392151)"
2171922,06/30/2017,6:30 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Semaforo en rojo,Transversal 31  Sur Carrera 43 A,SAN MARCOS,Urbana,"(6.176823564, -75.585392151)"
2171918,06/30/2017,4:00 p.m.,viernes,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 27 D Calle 34 DD Sur,LA INMACULADA,Urbana,"(6.170304561, -75.575582363)"
2171939,06/30/2017,5:00 p.m.,viernes,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 41 Calle 33 B Sur,ZONA CENTRO,Urbana,"(6.171618698, -75.585004401)"
2171916,06/30/2017,3:00 p.m.,viernes,CAMIONETA,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Carrera 26 Calle 41 A Sur,SAN RAFAEL,Urbana,"(6.156109632, -75.583679522)"
2171916,06/30/2017,3:00 p.m.,viernes,BUSETA,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Carrera 26 Calle 41 A Sur,SAN RAFAEL,Urbana,"(6.156109632, -75.583679522)"
2171909,06/29/2017,4:00 p.m.,jueves,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 35  Sur Carrera 39,ZONA CENTRO,Urbana,"(6.170534598, -75.584181072)"
2171941,06/29/2017,5:48 p.m.,jueves,CAMPERO,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 33 Calle 39  Sur,MESA,Urbana,"(6.164867486, -75.582946666)"
2171941,06/29/2017,5:48 p.m.,jueves,CAMPERO,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 33 Calle 39  Sur,MESA,Urbana,"(6.164867486, -75.582946666)"
2171907,06/29/2017,9:50 p.m.,jueves,BICICLETA,N/A,Ciclista,Masculino,NO,N/A,HERIDO,Choque,No respetar prelacion,Calle 40  Sur Carrera 29,SAN JOSE,Urbana,"(6.159832302, -75.582595296)"
2171907,06/29/2017,9:50 p.m.,jueves,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,No respetar prelacion,Calle 40  Sur Carrera 29,SAN JOSE,Urbana,"(6.159832302, -75.582595296)"
2171909,06/29/2017,4:00 p.m.,jueves,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 35  Sur Carrera 39,ZONA CENTRO,Urbana,"(6.170534598, -75.584181072)"
2171938,06/29/2017,5:30 p.m.,jueves,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 50 Calle 43  Sur,LAS VEGAS,Urbana,
2171908,06/29/2017,3:40 p.m.,jueves,CAMPERO,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Calle 39  Sur Carrera 43 A,ALCALA,Urbana,"(6.169120914, -75.589530358)"
2171908,06/29/2017,3:40 p.m.,jueves,BUS,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Calle 39  Sur Carrera 43 A,ALCALA,Urbana,"(6.169120914, -75.589530358)"
2171938,06/29/2017,5:30 p.m.,jueves,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 50 Calle 43  Sur,LAS VEGAS,Urbana,
2171921,06/29/2017,12:30 p.m.,jueves,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Transversal 35 A Sur Diagonal 33 A,LOS NARANJOS,Urbana,"(6.16952246, -75.582154292)"
2171921,06/29/2017,12:30 p.m.,jueves,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Transversal 35 A Sur Diagonal 33 A,LOS NARANJOS,Urbana,"(6.16952246, -75.582154292)"
2171895,06/29/2017,12:15 a.m.,jueves,CAMION,OFICIAL,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Exceso de velocidad,Calle 41 B Sur Carrera 24 D,SAN RAFAEL,Urbana,"(6.153176934, -75.58760244)"
2171937,06/29/2017,2:20 p.m.,jueves,CAMIONETA,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 48 Calle 19  Sur,LAS VEGAS,Urbana,"(6.187349001, -75.581535682)"
2171937,06/29/2017,2:20 p.m.,jueves,CAMIONETA,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Carrera 48 Calle 19  Sur,LAS VEGAS,Urbana,"(6.187349001, -75.581535682)"
2171905,06/28/2017,10:40 a.m.,miércoles,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 43  Sur Carrera 48,GLORIETA DE PELDAR,Urbana,"(6.168592602, -75.597528999)"
2171904,06/28/2017,12:00 p.m.,miércoles,CAMPERO,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 24  Sur Carrera 39,ZU├æIGA,Urbana,"(6.17880652, -75.574624068)"
2171903,06/28/2017,7:15 p.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 41 Calle 37  Sur,ZONA CENTRO,Urbana,"(6.169735041, -75.586166246)"
2171903,06/28/2017,7:15 p.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Impericia en el manejo,Carrera 41 Calle 37  Sur,ZONA CENTRO,Urbana,"(6.169735041, -75.586166246)"
2171893,06/28/2017,7:10 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,SOLO DAÑOS,Choque,Exceso de velocidad,Calle 27  Sur Carrera 27 D,EL ESMERALDAL,Urbana,"(6.174986227, -75.572284026)"
2171893,06/28/2017,7:10 a.m.,miércoles,MOTOCICLETA,DIPLOMATICO,Motociclista,Masculino,NO,N/A,SOLO DAÑOS,Choque,Exceso de velocidad,Calle 27  Sur Carrera 27 D,EL ESMERALDAL,Urbana,"(6.174986227, -75.572284026)"
2171914,06/28/2017,7:50 p.m.,miércoles,BUS,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Calle 37  Sur Carrera 49,ALCALA,Urbana,"(6.174789471, -75.594204243)"
2171914,06/28/2017,7:50 p.m.,miércoles,CAMIONETA,DIPLOMATICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar prelacion,Calle 37  Sur Carrera 49,ALCALA,Urbana,"(6.174789471, -75.594204243)"
2171898,06/28/2017,6:30 a.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Caida Ocupante,Impericia en el manejo,Calle 39 B Sur Carrera 48,LAS VEGAS,Urbana,"(6.170162601, -75.59457554)"
2171898,06/28/2017,6:30 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Femenino,NO,N/A,HERIDO,Caida Ocupante,Impericia en el manejo,Calle 39 B Sur Carrera 48,LAS VEGAS,Urbana,"(6.170162601, -75.59457554)"
2171911,06/28/2017,11:25 a.m.,miércoles,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Adelantar cerrando,Calle 36 D Sur Carrera 37 A,VEREDA EL ESCOBERO,Urbana,
2171911,06/28/2017,11:25 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 36 D Sur Carrera 37 A,VEREDA EL ESCOBERO,Urbana,
2171911,06/28/2017,11:25 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Adelantar cerrando,Calle 36 D Sur Carrera 37 A,VEREDA EL ESCOBERO,Urbana,
2171911,06/28/2017,11:25 a.m.,miércoles,CAMION,PUBLICO,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 36 D Sur Carrera 37 A,VEREDA EL ESCOBERO,Urbana,
2171912,06/28/2017,11:30 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 26 B Sur Carrera 42 B,LAS ORQUIDEAS,Urbana,"(6.176911315, -75.58005899)"
2171912,06/28/2017,11:30 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 26 B Sur Carrera 42 B,LAS ORQUIDEAS,Urbana,"(6.176911315, -75.58005899)"
2171894,06/28/2017,9:30 a.m.,miércoles,CAMPERO,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,Exceso de velocidad,Tramo 372 Kilometro  10,VEREDA PALMAS,Rural,
2171896,06/28/2017,4:30 p.m.,miércoles,AUTOMOVIL,PUBLICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,Otra,Calle 44  Sur Carrera 48,LAS VEGAS,Urbana,"(6.168560051, -75.598981288)"
2171910,06/28/2017,9:35 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2171910,06/28/2017,9:35 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,NO,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2171879,06/28/2017,12:20 a.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,NO,N/A,HERIDO,Choque,No respetar prelacion,Calle 38 A Sur Carrera 36,MESA,Urbana,"(6.166666222, -75.584118268)"
2171879,06/28/2017,12:20 a.m.,miércoles,AUTOMOVIL,DIPLOMATICO,Conductor,Masculino,NO,N/A,HERIDO,Choque,No respetar prelacion,Calle 38 A Sur Carrera 36,MESA,Urbana,"(6.166666222, -75.584118268)"
