CENSUS	YEAR	DATE	Data	DATE	SITE	BLOCK	FIELD	FIELDNEW	CHECK	AREA	SPTREAT	DEPTH	TUSW	GWFG	WHGO	CAGO	MALL	GADW	GWTE	CITE	UNTE	AMWI	NOPI	NOSH	RIDU	CANV	BUFF	WODU	RUDU	EUWI	UNDU	PBGB	SORA	COOT	COMO	AMBI	BCNH	GBHE	SNEG	GREG	WFIB	SACR	AMAV	BNST	BBPL	KILL	LBCU	GRYE	LEYE	LBDO	SNIP	DUNL	WESA	LESA	PEEP	RUFF	UNSH	RBGU	HEGU	CAGU	GUSP	WATERFWL	LLWADERS	SHOREBDS	AQBIRDS
5	1	19-Jan-94	13.00	384	gunners	1	14	514	0	9	rlfld	14.7	0	27.77777778	0	0	0.444444444	0	0	0	0	0	22.66666667	24.88888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	75.77777778	0	0.111111111	75.88888889
1	1	16-Nov-93	11.00	320	gunners	1	19	519	0	13.85	rmvfld	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072202166	0	0	0	0	0	0.072202166	0	0	0	0	0	0.144404332	0	0	0	0	0	0.36101083	0.072	0	0	0	0.072202166	0.216606498	0.722021661
6	1	27-Jan-94	13.00	392	gunners	1	1	501	0	9.68	rlfld	13.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.297520661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.297520661
1	1	16-Nov-93	11.00	320	gunners	1	2	502	0	8.91	rlfld	13.5	0	0	0	0	0	0	0	0	0	0	0	0.224466891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.805836139	0	0.112233446	0	0.448933782	0	0	0.11223	0	0	0	0	0	0	0.112233446	0.112	0	0	0.224466891	0	3.479236813	3.928170595
5	1	19-Jan-94	13.00	384	gunners	1	2	502	0	8.91	rlfld	10.5	0	0	0	0	0	0	3.367003367	0	0	0	0.112233446	4.489337823	0	0	0	0	0	0	0	0	0	1.571268238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.968574635	0	0	9.539842873
3	1	07-Dec-93	12.00	341	gunners	1	2	502	0	8.91	rlfld	10.5	0	0	0	0	0.224466891	0.561167228	0.673400673	0	0	0.673400673	1.907968575	14.0291807	0	0	0	0	0	0	0	0	0	0.785634119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.06958474	0	0	18.85521886
6	1	27-Jan-94	13.00	392	gunners	1	2	502	0	8.91	rlfld	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	10-Mar-94	15.00	434	gunners	1	9	509	0	10.49	rlfld	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190657769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190657769	0.190657769
12	1	30-Mar-94	15.00	454	gunners	1	4	504	0	9.65	rlfld	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725388601	0	0.103626943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829015544	0.829015544
11	1	21-Mar-94	15.00	445	gunners	1	4	504	0	9.65	rlfld	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207	0.207253886	0.103626943	0.414507772	0	0	0.51813	1.554404145	0	0	0	0	0	0	0	0	0	0	0	3.005181347	3.005181347
10	1	10-Mar-94	15.00	434	gunners	1	4	504	0	9.65	rlfld	9.2	0	0	0	0	0	0	134.7150259	3.42	0	0.621761658	1.347150259	0	0	0	0	0	0	0	0	0	0	40.10362694	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18134715	0	4.870466321	0	48.39378238	0	0	0	0	0	0.103626943	0	0	0	140.1036269	0	58.44559585	238.7564767
7	1	11-Feb-94	14.00	407	gunners	1	1	501	0	9.68	rlfld	8.9	0	0	0	0	0	0	0	0	0	0	2.479338843	18.49173554	0	0	0	0	0	0	0	0	0	1.549586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103305785	0	0	0	0	0	0	0	0	0	0	0	0	1	20.97107438	0	0.103305785	22.72727273
7	1	11-Feb-94	14.00	407	gunners	1	2	502	0	8.91	rlfld	8.5	0	0	0	0	0	0	0.561167228	0	0	0	28.61952862	8.529741863	0	0	0	0	0	0	0	0	0	7.070707071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.387205387	0	0	0	0	0	0	0	0	0	0	0	37.71043771	0	5.387205387	50.16835017
10	1	10-Mar-94	15.00	434	gunners	1	17	517	0	10.1	rlfld	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.277227723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.277227723	2.277227723
8	1	18-Feb-94	14.00	414	gunners	1	2	502	0	8.91	rlfld	6.5	0	0	0	0	1.01010101	0	5.836139169	0	0	1.122334456	73.4006734	22.8956229	0	0	0	0	0	0	0	0	0	8.080808081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.2648709	0	0	112.345679
12	1	30-Mar-94	15.00	454	gunners	1	13	513	0	9	rlfld	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	gunners	1	13	513	0	9	rlfld	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333
10	1	10-Mar-94	15.00	434	gunners	1	13	513	0	9	rlfld	6.2	0	0	0	0	1.111111111	0	0	0	0	0	0.888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0	0	0	0	0	0	0.333333333	1.666666667	0	0	0.22222	0	0	0	0	0	0	0.555555556	0	0	0	2	0.222222222	2.222222222	5
8	1	18-Feb-94	14.00	414	gunners	1	1	501	0	9.68	rlfld	5.9	0	0	0	0	0.20661157	1.239669421	0.826446281	0	0	0	10.84710744	18.49173554	0	0	0	0	0	0	4	0	0	2.479338843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20661157	0	168.285124	0	21.38429752	0	0	0	0	0	0	0	0	0	32.02479339	0	189.8760331	224.3801653
11	1	21-Mar-94	15.00	445	gunners	1	23	523	0	8.04	rmvfld	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	23	523	0	8.04	rmvfld	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	10-Mar-94	15.00	434	gunners	1	23	523	0	8.04	rmvfld	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.114427861	1.368159204	0	0	0	0	0	0	0	0	0	0.248756219	0	0	0	0	0	3.482587065	3.731343284
4	1	10-Jan-94	13.00	375	gunners	1	2	502	0	8.91	rlfld	5.5	0	0	0	0	0	0	1.571268238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224466891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.84399551	0	0	0	0	0	0	0	0	0	0	0	1.571268238	0	28.84399551	30.63973064
10	1	10-Mar-94	15.00	434	gunners	1	18	518	0	10.1	rlfld	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.188118812	2.772277228	0	0	0	0	0	0	0	0	0	0.792079208	0	0	0	0	0	3.96039604	4.752475248
7	1	11-Feb-94	14.00	407	gunners	1	10	510	0	10.09	fld	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.090188305	0	1.982160555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07234886	3.07234886
9	1	28-Feb-94	14.00	424	gunners	1	10	510	0	10.09	fld	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099108028	0	0	0	0	0	0.89197225	0	0.099108028	0	0	3.86521	0	0	0	0	0	0	0	0	0	0	0	0.099108028	4.85629336	4.955401388
8	1	18-Feb-94	14.00	414	gunners	1	10	510	0	10.09	fld	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.486620416	0	3.270564916	0	0	3.07235	0	0	0	0	0	0	0	0	0	0	0	0	7.829534192	7.829534192
11	1	21-Mar-94	15.00	445	gunners	1	18	518	0	10.1	rlfld	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	18	518	0	10.1	rlfld	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	10-Mar-94	15.00	434	gunners	1	6	506	0	9.89	rlfld	4.3	0	0	0	0	0.808897877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101	0.303336704	2.224469161	1.31445905	0	0	0	3.134479272	0	1.213346815	0	0	0	0.505561173	0	0	0	0.808897877	0	8.291203236	9.605662285
12	1	30-Mar-94	15.00	454	gunners	1	17	517	0	10.1	rlfld	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	gunners	1	17	517	0	10.1	rlfld	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099009901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099009901	0.099009901
10	1	10-Mar-94	15.00	434	gunners	1	3	503	0	9.09	rlfld	3.7	0	0	0	0	0	19.36193619	120.2420242	0.44	0	0.440044004	0.220022002	4.290429043	0	0	0	0	0	0	0	0	0	24.09240924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110011001	0	0.110011001	0	0.110011001	0	0	0	0	0	0	0	0	0	144.9944994	0	0.330033003	169.4169417
9	1	28-Feb-94	14.00	424	gunners	1	2	502	0	8.91	rlfld	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	9	509	0	10.49	rlfld	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476644423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476644423	0.476644423
11	1	21-Mar-94	15.00	445	gunners	1	9	509	0	10.49	rlfld	2.5	0	0	0	0	1.906577693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0.190657769	1.2392755	0.571973308	0	0	9.9142	0.667302193	0	0	0	0	0	0	0	0	0	1.906577693	0	12.67874166	14.58531935
6	1	27-Jan-94	13.00	392	gunners	1	10	510	0	10.09	fld	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.171456888	0	0	0	0	2.3786	0	0	0	0	0	0	0	0	0	0	0	0	5.550049554	5.550049554
4	1	10-Jan-94	13.00	375	gunners	1	10	510	0	10.09	fld	1	0	1.585728444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099108028	0	0	0	0	0	0	0	0	0	0	7.53221	0	0	0	0	0	0	0	0	0	0	1.585728444	0.099108028	7.532210109	9.217046581
12	1	30-Mar-94	15.00	454	gunners	1	1	501	0	9.68	rlfld	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309917355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309917355	0.309917355
11	1	21-Mar-94	15.00	445	gunners	1	1	501	0	9.68	rlfld	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516528926	0.516528926
10	1	10-Mar-94	15.00	434	gunners	1	1	501	0	9.68	rlfld	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.136363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.136363636	1.136363636
9	1	28-Feb-94	14.00	424	gunners	1	1	501	0	9.68	rlfld	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446280992	0	0	0	0	0	0	0	0	0	0	0	0.619834711	0	6.508264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.128099174	8.574380165
11	1	21-Mar-94	15.00	445	gunners	1	2	502	0	8.91	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	2	502	0	8.91	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	3	503	0	9.09	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	gunners	1	6	506	0	9.89	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	6	506	0	9.89	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	10	510	0	10.09	fld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	gunners	1	14	514	0	9	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	14	514	0	9	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	gunners	1	19	519	0	13.85	rmvfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	30-Mar-94	15.00	454	gunners	1	19	519	0	13.85	rmvfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072202166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072202166	0.072202166
11	1	21-Mar-94	15.00	445	gunners	1	10	510	0	10.09	fld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297324083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297324083	0.297324083
11	1	21-Mar-94	15.00	445	gunners	1	3	503	0	9.09	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330033003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330033003	0.330033003
10	1	10-Mar-94	15.00	434	gunners	1	2	502	0	8.91	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224466891	0.112233446	0.224466891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561167228	0.561167228
10	1	10-Mar-94	15.00	434	gunners	1	10	510	0	10.09	fld	0	0	0	0.099108028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198216056	0	0	0	0	0.39643	0	0	0	0	0	0	0	0	0	0	0.099108028	0	0.594648167	0.693756194
10	1	10-Mar-94	15.00	434	gunners	1	14	514	0	9	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0	0	0	0.222222222	0	0	0	0.88888	0	0	0	0	0	0	0.222222222	0	0	0	0	0.111111111	1.111111111	1.444444444
5	1	19-Jan-94	13.00	384	gunners	1	10	510	0	10.09	fld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.387512389	0	0	0	0	0.19822	0	0	0	0	0	0	0	0	0	0	0	0	1.585728444	1.585728444
3	1	07-Dec-93	12.00	341	gunners	1	10	510	0	10.09	fld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099108028	0	0	0	0	0	0.495540139	0	0	0	0	0.99108	0	0	0	0	0	0	0	0	0	0	0	0.099108028	1.486620416	1.585728444
1	1	16-Nov-93	11.00	320	gunners	1	10	510	0	10.09	fld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297324083	0	0	0	0	2.77502	0	0	0	0	0	0	0	0	0	0	0	0	3.07234886	3.07234886
10	1	10-Mar-94	15.00	434	gunners	1	19	519	0	13.85	rmvfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.371841155	0.722021661	0	0	0	0	0	0.288808664	2.02166065	0	0	0	0	0.649819495	0	0	0	0	0	1.949458484	0	0	0	0	2.093862816	2.960288809	7.003610108
4	1	10-Jan-94	13.00	375	gunners	1	1	501	0	9.68	rlfld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.033057851	0	0.103305785	0	6.508264463	0	1.859504132	0	0	8	0	0	0	0	0	0	0	0	10.33057851	10.33057851
11	2	13-Mar-95	15.00	802	massa	1	1	601	5	2.66	incfld	63.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	13-Mar-95	15.00	802	massa	1	1	601	4	3.64	incfld	58	0	0	0	0	1.098901099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.098901099	0	0	1.098901099
11	2	13-Mar-95	15.00	802	massa	1	1	601	3	4.4	incfld	54.6	0	0	0	0	1.363636364	0	0	0	0	0	0	0.909090909	0	0	0	0	0	0	0	0	0	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.272727273	0	0	2.727272727
11	2	13-Mar-95	15.00	802	massa	1	1	601	2	5.01	incfld	45.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.596806387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.596806387
6	2	24-Jan-95	13.00	754	massa	1	1	601	5	2.66	incfld	44.4	0	0	0	0	3.007518797	0.751879699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.759398496	0	0	3.759398496
7	2	29-Jan-95	13.00	759	massa	1	1	601	5	2.66	incfld	44.4	0	0	0	0	4.887218045	2.631578947	0	0	0	1.503759398	16.54135338	0.751879699	0	0	0	0	0	0	0	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.31578947	0	0	28.94736842
7	2	29-Jan-95	13.00	759	massa	1	1	601	4	3.64	incfld	40	0	0	0	0	2.472527473	1.648351648	2.197802198	0	0	0	19.23076923	12.91208791	0	0	0	0	0	0	0	0	0	14.83516484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.46153846	0	0	53.2967033
11	2	13-Mar-95	15.00	802	massa	1	1	601	1	4.94	incfld	37.7	0	0	0	0	0.4048583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20242915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4048583	0	0	0.607287449
7	2	29-Jan-95	13.00	759	massa	1	1	601	3	4.4	incfld	36.6	0	0	0	0	1.818181818	1.818181818	0.227272727	0	0	0.454545455	21.81818182	28.18181818	0	0	0	0	0	0	0	0	0	17.04545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.31818182	0	0	71.36363636
6	2	24-Jan-95	13.00	754	massa	1	1	601	4	3.64	incfld	36	0	0	0	0	0	0	0.549450549	0	0	0	0	2.472527473	0	0	0	0	0	0	0	0.274725275	0	17.30769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.021978022	0	0	20.6043956
7	2	29-Jan-95	13.00	759	massa	1	1	601	2	5.01	incfld	27.8	0	0	0	0	1.796407186	4.99001996	0	0	0	0	6.586826347	7.185628743	0	0	0	0	0	0	0	0.199600798	0	10.57884232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.55888224	0	0	31.33732535
6	2	24-Jan-95	13.00	754	massa	1	1	601	3	4.4	incfld	27.6	0	0	0	0	4.545454545	0	0.454545455	0	0	0	2.954545455	5.227272727	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.18181818	0	0	20.68181818
11	2	13-Mar-95	15.00	802	massa	1	4	604	1	1.16	incfld	25.1	0	0	0	0	1.724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.724137931	0	1.724137931	3.448275862
7	2	29-Jan-95	13.00	759	massa	1	1	601	1	4.94	incfld	19.7	0	0	0	0	1.214574899	0.20242915	0	0.4048583	0	0	1.619433198	17.00404858	0	0	0	0	0	0	0	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.44534413	0	0	23.07692308
6	2	24-Jan-95	13.00	754	massa	1	4	604	1	1.16	incfld	19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.51724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.51724138
7	2	29-Jan-95	13.00	759	massa	1	4	604	1	1.16	incfld	19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.51724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.51724138
6	2	24-Jan-95	13.00	754	massa	1	4	604	3	3.14	incfld	18.8	0	0	0	0	11.78343949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.56687898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78343949	0	0	35.35031847
2	2	02-Dec-94	12.00	701	massa	1	4	604	2	6.2	incfld	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.935483871	0	0	0	0	0	0	0	0	0	0	0	0.483870968	0	0.161290323	0	0.322580645	0.32258	16.61290323	0	0.967741935	0	0	0	0	0	0	0	0	0	18.87096774	20.80645161
3	2	14-Dec-94	12.00	713	massa	1	1	601	4	3.64	incfld	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	20-Dec-94	12.00	719	massa	1	1	601	4	3.64	incfld	18	0	0	0	0	0	0	0.824175824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.373626374	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824175824	0	1.373626374	2.197802198
